stock_id,inv_trust,dealer,foregin_inv,total_inv_overview
2013-02-18 00:00:00,0050,"-102,000","20,426,000","565,000","20,889,000"
2013-02-19 00:00:00,0050,"-377,000","11,207,000","3,674,000","14,504,000"
2013-02-20 00:00:00,0050,"-251,000","15,979,000","1,690,000","17,418,000"
2013-02-21 00:00:00,0050,"-46,000","5,583,000","1,898,000","7,435,000"
2013-02-22 00:00:00,0050,"-518,000","4,092,000","449,000","4,023,000"
2013-02-23 00:00:00,0050,0,"4,885,000","-200,000","4,685,000"
2013-02-25 00:00:00,0050,0,"6,855,000","241,600","7,096,600"
2013-02-26 00:00:00,0050,0,"307,000","-127,000","180,000"
2013-02-27 00:00:00,0050,0,"-582,000","442,000","-140,000"
2013-03-01 00:00:00,0050,"-283,000","1,624,500","-214,000","1,127,500"
2013-03-04 00:00:00,0050,"-190,000","-2,005,000","-2,459,000","-4,654,000"
2013-03-05 00:00:00,0050,0,"11,839,500","437,000","12,276,500"
2013-03-06 00:00:00,0050,0,"889,000","1,109,000","1,998,000"
2013-03-07 00:00:00,0050,0,"1,726,000","-274,000","1,452,000"
2013-03-08 00:00:00,0050,0,"8,653,000","-982,000","7,671,000"
2013-03-11 00:00:00,0050,0,"4,406,000","2,751,000","7,157,000"
2013-03-12 00:00:00,0050,0,"2,214,000","1,600,000","3,814,000"
2013-03-13 00:00:00,0050,0,"5,972,000","-693,000","5,279,000"
2013-03-14 00:00:00,0050,0,"6,365,000","-2,817,000","3,548,000"
2013-03-15 00:00:00,0050,0,"-126,000","1,975,000","1,849,000"
2013-03-18 00:00:00,0050,0,"-4,104,000","-2,993,000","-7,097,000"
2013-03-19 00:00:00,0050,0,"-559,000","-959,000","-1,518,000"
2013-03-20 00:00:00,0050,0,"-2,910,000","-3,135,000","-6,045,000"
2013-03-21 00:00:00,0050,0,"-1,223,000","-2,367,000","-3,590,000"
2013-03-22 00:00:00,0050,0,"-1,432,000","-5,062,000","-6,494,000"
2013-03-25 00:00:00,0050,0,"-381,000","108,000","-273,000"
2013-03-26 00:00:00,0050,0,"-70,000","-563,000","-633,000"
2013-03-27 00:00:00,0050,0,"1,482,000","-2,778,000","-1,296,000"
2013-03-28 00:00:00,0050,0,"-586,000","-1,190,000","-1,776,000"
2013-03-29 00:00:00,0050,"120,000","2,841,000","8,000","2,969,000"
2013-04-01 00:00:00,0050,0,"-488,000","-10,000","-498,000"
2013-04-02 00:00:00,0050,0,"1,153,000","188,000","1,341,000"
2013-04-03 00:00:00,0050,0,"962,000","-172,000","790,000"
2013-04-08 00:00:00,0050,"-120,000","-4,322,000","-10,495,000","-14,937,000"
2013-04-09 00:00:00,0050,"-280,000","-477,000","-4,008,000","-4,765,000"
2013-04-10 00:00:00,0050,0,"-482,000","-486,000","-968,000"
2013-04-11 00:00:00,0050,0,"7,101,000","-334,000","6,767,000"
2013-04-12 00:00:00,0050,0,"-157,000","225,000","68,000"
2013-04-15 00:00:00,0050,0,"-1,469,000","-227,000","-1,696,000"
2013-04-16 00:00:00,0050,0,"-490,000","-1,255,000","-1,745,000"
2013-04-17 00:00:00,0050,0,"-118,000","300,000","182,000"
2013-04-18 00:00:00,0050,0,"-518,000","-162,000","-680,000"
2013-04-19 00:00:00,0050,"80,000","12,247,000","5,095,000","17,422,000"
2013-04-22 00:00:00,0050,0,"4,639,000","1,869,000","6,508,000"
2013-04-23 00:00:00,0050,0,"339,000","1,161,000","1,500,000"
2013-04-24 00:00:00,0050,0,"2,348,000","7,188,000","9,536,000"
2013-04-25 00:00:00,0050,0,"-3,028,000","10,540,000","7,512,000"
2013-04-26 00:00:00,0050,0,"-402,000","7,181,000","6,779,000"
2013-04-29 00:00:00,0050,"60,000","3,116,000","3,689,000","6,865,000"
2013-04-30 00:00:00,0050,"50,000","2,226,000","6,317,000","8,593,000"
2013-05-02 00:00:00,0050,"553,000","2,189,000","6,552,000","9,294,000"
2013-05-03 00:00:00,0050,0,"4,327,000","2,736,000","7,063,000"
2013-05-06 00:00:00,0050,0,"276,000","2,091,000","2,367,000"
2013-05-07 00:00:00,0050,0,"-972,000","10,181,300","9,209,300"
2013-05-08 00:00:00,0050,0,"4,268,000","10,113,000","14,381,000"
2013-05-09 00:00:00,0050,0,"-1,491,000","11,840,900","10,349,900"
2013-05-10 00:00:00,0050,0,"652,000","5,197,000","5,849,000"
2013-05-13 00:00:00,0050,"195,000","-999,000","3,274,000","2,470,000"
2013-05-14 00:00:00,0050,"195,000","-86,000","8,366,000","8,475,000"
2013-05-15 00:00:00,0050,0,"2,622,000","3,017,050","5,639,050"
2013-05-16 00:00:00,0050,0,"11,216,000","5,540,000","16,756,000"
2013-05-17 00:00:00,0050,0,"2,407,000","3,122,000","5,529,000"
2013-05-20 00:00:00,0050,0,"1,252,000","2,915,000","4,167,000"
2013-05-21 00:00:00,0050,0,"2,794,000","1,698,000","4,492,000"
2013-05-22 00:00:00,0050,"-553,000","2,142,000","3,202,000","4,791,000"
2013-05-23 00:00:00,0050,0,"-4,205,000","1,412,000","-2,793,000"
2013-05-24 00:00:00,0050,"-330,000","709,000","-393,000","-14,000"
2013-05-27 00:00:00,0050,"-295,000","1,389,000","-75,000","1,019,000"
2013-05-28 00:00:00,0050,0,"65,000","17,000","82,000"
2013-05-29 00:00:00,0050,"-522,000","3,728,000","1,797,000","5,003,000"
2013-05-30 00:00:00,0050,"-195,000","-3,976,000","-132,000","-4,303,000"
2013-05-31 00:00:00,0050,"-110,000","3,606,000","56,000","3,552,000"
2013-06-03 00:00:00,0050,"-195,000","-1,620,000","-1,060,000","-2,875,000"
2013-06-04 00:00:00,0050,0,"-1,073,000","-1,582,000","-2,655,000"
2013-06-05 00:00:00,0050,0,"-225,000","-543,000","-768,000"
2013-06-06 00:00:00,0050,0,"-4,733,000","-5,354,000","-10,087,000"
2013-06-07 00:00:00,0050,0,"-526,000","-3,902,000","-4,428,000"
2013-06-10 00:00:00,0050,0,"374,000","-270,000","104,000"
2013-06-11 00:00:00,0050,0,"-224,000","-1,740,000","-1,964,000"
2013-06-13 00:00:00,0050,0,"-5,748,000","-22,852,000","-28,600,000"
2013-06-14 00:00:00,0050,"280,000","-1,572,000","-9,814,000","-11,106,000"
2013-06-17 00:00:00,0050,0,"722,000","-3,046,000","-2,324,000"
2013-06-18 00:00:00,0050,0,"-407,000","-5,457,000","-5,864,000"
2013-06-19 00:00:00,0050,0,"-739,000","-2,191,000","-2,930,000"
2013-06-20 00:00:00,0050,0,"-3,791,000","-18,143,000","-21,934,000"
2013-06-21 00:00:00,0050,0,"-1,680,000","-26,836,000","-28,516,000"
2013-06-24 00:00:00,0050,0,"-3,979,000","-13,746,000","-17,725,000"
2013-06-25 00:00:00,0050,0,"-8,881,000","-3,909,000","-12,790,000"
2013-06-26 00:00:00,0050,0,"-2,377,000","-1,470,000","-3,847,000"
2013-06-27 00:00:00,0050,0,"5,529,000","-10,641,000","-5,112,000"
2013-06-28 00:00:00,0050,0,"3,996,000","1,360,000","5,356,000"
2013-07-01 00:00:00,0050,0,"9,697,000","-348,000","9,349,000"
2013-07-02 00:00:00,0050,0,"1,807,000","-603,000","1,204,000"
2013-07-03 00:00:00,0050,0,"-1,199,000","-321,000","-1,520,000"
2013-07-04 00:00:00,0050,0,"-496,000","-65,000","-561,000"
2013-07-05 00:00:00,0050,0,"2,353,000","6,213,000","8,566,000"
2013-07-08 00:00:00,0050,0,"-6,168,000","102,000","-6,066,000"
2013-07-09 00:00:00,0050,0,"875,000","805,000","1,680,000"
2013-07-10 00:00:00,0050,0,"2,168,000","3,557,000","5,725,000"
2013-07-11 00:00:00,0050,0,"9,885,000","10,816,000","20,701,000"
2013-07-12 00:00:00,0050,0,"5,018,000","5,767,000","10,785,000"
2013-07-15 00:00:00,0050,0,"5,974,000","3,506,000","9,480,000"
2013-07-16 00:00:00,0050,0,"4,548,000","1,096,000","5,644,000"
2013-07-17 00:00:00,0050,0,"3,089,000","7,846,000","10,935,000"
2013-07-18 00:00:00,0050,0,"2,296,000","6,127,000","8,423,000"
2013-07-19 00:00:00,0050,0,"-11,592,000","-963,950","-12,555,950"
2013-07-22 00:00:00,0050,0,"-975,000","87,000","-888,000"
2013-07-23 00:00:00,0050,0,"2,878,000","224,000","3,102,000"
2013-07-24 00:00:00,0050,0,"-863,000","261,000","-602,000"
2013-07-25 00:00:00,0050,"-280,000","297,000","49,000","66,000"
2013-07-26 00:00:00,0050,0,"487,000","289,000","776,000"
2013-07-29 00:00:00,0050,0,"-2,606,000","488,000","-2,118,000"
2013-07-30 00:00:00,0050,0,"3,310,000","-69,000","3,241,000"
2013-07-31 00:00:00,0050,0,"-2,001,000","86,000","-1,915,000"
2013-08-01 00:00:00,0050,0,"-993,000","-3,308,000","-4,301,000"
2013-08-02 00:00:00,0050,0,"-1,958,000",0,"-1,958,000"
2013-08-05 00:00:00,0050,0,"-506,000","-217,000","-723,000"
2013-08-06 00:00:00,0050,0,"-8,119,000","-9,602,000","-17,721,000"
2013-08-07 00:00:00,0050,0,"-5,885,000","-9,828,000","-15,713,000"
2013-08-08 00:00:00,0050,0,"-3,559,000","-18,748,000","-22,307,000"
2013-08-09 00:00:00,0050,0,"-12,966,000","-10,000,000","-22,966,000"
2013-08-12 00:00:00,0050,0,"-5,188,000","-3,576,000","-8,764,000"
2013-08-13 00:00:00,0050,0,"865,000","-120,000","745,000"
2013-08-14 00:00:00,0050,0,"-3,334,000","-3,534,000","-6,868,000"
2013-08-15 00:00:00,0050,0,"-5,074,000","-7,328,000","-12,402,000"
2013-08-16 00:00:00,0050,0,"-6,763,000","3,041,000","-3,722,000"
2013-08-19 00:00:00,0050,0,"-5,210,000","238,000","-4,972,000"
2013-08-20 00:00:00,0050,0,"-5,674,000","-7,147,000","-12,821,000"
2013-08-22 00:00:00,0050,0,"-6,109,000","-15,612,000","-21,721,000"
2013-08-23 00:00:00,0050,0,"3,440,000","-1,270,000","2,170,000"
2013-08-26 00:00:00,0050,0,"47,000","-974,000","-927,000"
2013-08-27 00:00:00,0050,0,"262,000","-2,066,000","-1,804,000"
2013-08-28 00:00:00,0050,0,"-955,000","-783,000","-1,738,000"
2013-08-29 00:00:00,0050,0,"6,584,000","-373,000","6,211,000"
2013-08-30 00:00:00,0050,"60,000","6,164,000","620,000","6,844,000"
2013-09-02 00:00:00,0050,0,"7,553,000","6,389,000","13,942,000"
2013-09-03 00:00:00,0050,0,"-4,623,000","17,088,000","12,465,000"
2013-09-04 00:00:00,0050,0,"2,923,000","1,768,000","4,691,000"
2013-09-05 00:00:00,0050,0,"4,323,000","11,805,000","16,128,000"
2013-09-06 00:00:00,0050,0,"-1,167,000","17,370,000","16,203,000"
2013-09-09 00:00:00,0050,0,"3,982,000","10,912,000","14,894,000"
2013-09-10 00:00:00,0050,"-60,000","-272,000","15,865,000","15,533,000"
2013-09-11 00:00:00,0050,0,"6,187,000","7,665,000","13,852,000"
2013-09-12 00:00:00,0050,0,"3,732,000","6,216,000","9,948,000"
2013-09-13 00:00:00,0050,0,"2,212,000","1,322,000","3,534,000"
2013-09-14 00:00:00,0050,0,"5,379,000","-100,000","5,279,000"
2013-09-16 00:00:00,0050,0,"2,538,000","6,562,000","9,100,000"
2013-09-17 00:00:00,0050,0,"813,000","1,090,000","1,903,000"
2013-09-18 00:00:00,0050,0,"2,089,000","9,334,000","11,423,000"
2013-09-23 00:00:00,0050,0,"1,273,000","6,028,000","7,301,000"
2013-09-24 00:00:00,0050,0,"-682,000","5,762,000","5,080,000"
2013-09-25 00:00:00,0050,0,"-235,000","64,000","-171,000"
2013-09-26 00:00:00,0050,0,"-253,000","405,000","152,000"
2013-09-27 00:00:00,0050,0,"151,000","1,925,000","2,076,000"
2013-09-30 00:00:00,0050,0,"-9,925,000","-3,323,000","-13,248,000"
2013-10-01 00:00:00,0050,0,"-3,259,000","-9,448,000","-12,707,000"
2013-10-02 00:00:00,0050,0,"-4,318,000","-4,827,000","-9,145,000"
2013-10-03 00:00:00,0050,0,"4,445,000","-73,000","4,372,000"
2013-10-04 00:00:00,0050,0,"-1,616,000","1,205,000","-411,000"
2013-10-07 00:00:00,0050,0,"-844,000","-180,000","-1,024,000"
2013-10-08 00:00:00,0050,0,"6,937,000","384,000","7,321,000"
2013-10-09 00:00:00,0050,0,"2,426,000","1,222,000","3,648,000"
2013-10-11 00:00:00,0050,0,"2,873,000","2,961,000","5,834,000"
2013-10-14 00:00:00,0050,"600,000","-120,000","234,000","714,000"
2013-10-15 00:00:00,0050,"600,000","2,270,000","845,000","3,715,000"
2013-10-16 00:00:00,0050,0,"3,017,000","999,000","4,016,000"
2013-10-17 00:00:00,0050,0,"1,826,000","688,000","2,514,000"
2013-10-18 00:00:00,0050,0,"5,968,000","5,870,000","11,838,000"
2013-10-21 00:00:00,0050,0,"2,005,000","45,078","2,050,078"
2013-10-22 00:00:00,0050,0,"4,370,000","176,000","4,546,000"
2013-10-23 00:00:00,0050,0,"485,000","1,396,000","1,881,000"
2013-10-24 00:00:00,0050,0,"-1,595,000","407,000","-1,188,000"
2013-10-25 00:00:00,0050,0,"-8,228,000","-242,000","-8,470,000"
2013-10-28 00:00:00,0050,0,"1,923,000","1,803,000","3,726,000"
2013-10-29 00:00:00,0050,0,"-561,000","607,001","46,001"
2013-10-30 00:00:00,0050,0,"351,000","-185,847","165,153"
2013-10-31 00:00:00,0050,0,"-750,000","-113,000","-863,000"
2013-11-01 00:00:00,0050,0,"-4,114,000","230,000","-3,884,000"
2013-11-04 00:00:00,0050,0,"-1,286,000","-1,229,000","-2,515,000"
2013-11-05 00:00:00,0050,0,"-3,064,000","65,000","-2,999,000"
2013-11-06 00:00:00,0050,0,"-1,749,000","-653,000","-2,402,000"
2013-11-07 00:00:00,0050,0,"-2,195,000","-1,351,000","-3,546,000"
2013-11-08 00:00:00,0050,0,"-2,596,000","-852,000","-3,448,000"
2013-11-11 00:00:00,0050,0,"-4,237,000","-1,472,000","-5,709,000"
2013-11-12 00:00:00,0050,0,"-1,492,000","-1,398,000","-2,890,000"
2013-11-13 00:00:00,0050,0,"-7,308,000","-7,483,500","-14,791,500"
2013-11-14 00:00:00,0050,0,"-2,775,000","-8,153,000","-10,928,000"
2013-11-15 00:00:00,0050,0,"-4,269,000","-4,819,000","-9,088,000"
2013-11-18 00:00:00,0050,"60,000","-2,082,000","-630,000","-2,652,000"
2013-11-19 00:00:00,0050,"60,000","-171,000","239,000","128,000"
2013-11-20 00:00:00,0050,0,"-3,037,000","-2,376,000","-5,413,000"
2013-11-21 00:00:00,0050,0,"-8,698,000","-19,247,000","-27,945,000"
2013-11-22 00:00:00,0050,0,"-2,937,000","-1,010,000","-3,947,000"
2013-11-25 00:00:00,0050,0,"3,196,000","-3,190,231","5,769"
2013-11-26 00:00:00,0050,0,"4,285,000","742,000","5,027,000"
2013-11-27 00:00:00,0050,0,"2,296,000","515,000","2,811,000"
2013-11-28 00:00:00,0050,0,"6,744,000","1,620,000","8,364,000"
2013-11-29 00:00:00,0050,0,"11,147,000","352,000","11,499,000"
2013-12-02 00:00:00,0050,0,"902,000","2,541,000","3,443,000"
2013-12-03 00:00:00,0050,0,"3,093,000","2,769,170","5,862,170"
2013-12-04 00:00:00,0050,0,"1,937,000","3,331,000","5,268,000"
2013-12-05 00:00:00,0050,"-120,000","-1,041,000","2,596,000","1,435,000"
2013-12-06 00:00:00,0050,0,"92,000","1,762,000","1,854,000"
2013-12-09 00:00:00,0050,0,"1,225,000","4,842,000","6,067,000"
2013-12-10 00:00:00,0050,0,"1,160,000","4,241,000","5,401,000"
2013-12-11 00:00:00,0050,0,"2,087,000","5,655,000","7,742,000"
2013-12-12 00:00:00,0050,0,"-471,000","916,000","445,000"
2013-12-13 00:00:00,0050,0,"429,000","189,000","618,000"
2013-12-16 00:00:00,0050,0,"-4,284,000","-299,000","-4,583,000"
2013-12-17 00:00:00,0050,0,"-507,000","914,100","407,100"
2013-12-18 00:00:00,0050,0,"-2,727,000","95,000","-2,632,000"
2013-12-19 00:00:00,0050,0,"381,000","158,000","539,000"
2013-12-20 00:00:00,0050,0,"1,901,000","68,000","1,969,000"
2013-12-23 00:00:00,0050,0,"4,949,000","191,000","5,140,000"
2013-12-24 00:00:00,0050,0,"2,426,000","655,000","3,081,000"
2013-12-25 00:00:00,0050,0,"1,679,000","234,000","1,913,000"
2013-12-26 00:00:00,0050,0,"488,000","323,000","811,000"
2013-12-27 00:00:00,0050,0,"-1,065,000","5,713,000","4,648,000"
2013-12-30 00:00:00,0050,0,"6,903,000","2,309,000","9,212,000"
2013-12-31 00:00:00,0050,0,"1,237,000","3,790,000","5,027,000"
2014-01-02 00:00:00,0050,0,"1,407,000","4,085,000","5,492,000"
2014-01-03 00:00:00,0050,0,"3,512,000","436,000","3,948,000"
2014-01-06 00:00:00,0050,0,"4,252,000","1,213,000","5,465,000"
2014-01-07 00:00:00,0050,0,"4,257,000","1,001,000","5,258,000"
2014-01-08 00:00:00,0050,0,"-615,000","1,098,000","483,000"
2014-01-09 00:00:00,0050,0,"-3,972,000","-108,000","-4,080,000"
2014-01-10 00:00:00,0050,0,"365,000","815,000","1,180,000"
2014-01-13 00:00:00,0050,0,"-354,000","702,000","348,000"
2014-01-14 00:00:00,0050,"60,000","1,369,000","-24,000","1,405,000"
2014-01-15 00:00:00,0050,"60,000","6,250,000","2,856,000","9,166,000"
2014-01-16 00:00:00,0050,0,"3,371,000","6,417,000","9,788,000"
2014-01-17 00:00:00,0050,0,"3,041,000","3,126,000","6,167,000"
2014-01-20 00:00:00,0050,0,"1,422,000","3,418,000","4,840,000"
2014-01-21 00:00:00,0050,0,"645,000","4,843,000","5,488,000"
2014-01-22 00:00:00,0050,0,"369,000","4,847,000","5,216,000"
2014-01-23 00:00:00,0050,0,"1,098,000","3,003,000","4,101,000"
2014-01-24 00:00:00,0050,0,"1,940,000","6,939,000","8,879,000"
2014-01-27 00:00:00,0050,"765,000","-7,690,000","-4,996,000","-11,921,000"
2014-02-05 00:00:00,0050,"245,000","-15,939,000","-33,057,000","-48,751,000"
2014-02-06 00:00:00,0050,0,"-2,680,000","-5,358,000","-8,038,000"
2014-02-07 00:00:00,0050,0,"3,444,000","40,000","3,484,000"
2014-02-10 00:00:00,0050,0,"-351,000","-740,800","-1,091,800"
2014-02-11 00:00:00,0050,0,"1,980,000",0,"1,980,000"
2014-02-12 00:00:00,0050,0,"711,000","8,815,000","9,526,000"
2014-02-13 00:00:00,0050,0,"-1,609,000","4,877,000","3,268,000"
2014-02-14 00:00:00,0050,"-1,200,000","5,451,000","13,330,000","17,581,000"
2014-02-17 00:00:00,0050,0,"293,000","13,109,000","13,402,000"
2014-02-18 00:00:00,0050,0,"2,293,000","6,687,000","8,980,000"
2014-02-19 00:00:00,0050,0,"4,600,000","7,247,000","11,847,000"
2014-02-20 00:00:00,0050,0,"2,256,000","3,855,000","6,111,000"
2014-02-21 00:00:00,0050,0,"3,837,000","9,723,000","13,560,000"
2014-02-24 00:00:00,0050,"-60,000","2,649,000","2,618,000","5,207,000"
2014-02-25 00:00:00,0050,"-478,000","1,767,000","5,416,000","6,705,000"
2014-02-26 00:00:00,0050,"-236,000","1,616,000","4,850,000","6,230,000"
2014-02-27 00:00:00,0050,"-226,000","1,626,000","709,000","2,109,000"
2014-03-03 00:00:00,0050,0,"775,000","707,000","1,482,000"
2014-03-04 00:00:00,0050,0,"1,633,000","1,067,000","2,700,000"
2014-03-05 00:00:00,0050,"-130,000","718,000","1,557,000","2,145,000"
2014-03-06 00:00:00,0050,"-30,000","7,173,000","16,008,000","23,151,000"
2014-03-07 00:00:00,0050,"-50,000","2,412,000","22,316,000","24,678,000"
2014-03-10 00:00:00,0050,0,"3,589,000","2,630,000","6,219,000"
2014-03-11 00:00:00,0050,0,"1,362,000","2,166,000","3,528,000"
2014-03-12 00:00:00,0050,0,"-1,470,000","401,000","-1,069,000"
2014-03-13 00:00:00,0050,0,"6,701,000","14,747,000","21,448,000"
2014-03-14 00:00:00,0050,0,"125,000","2,988,000","3,113,000"
2014-03-17 00:00:00,0050,0,"2,904,000","-308,000","2,596,000"
2014-03-18 00:00:00,0050,0,"-1,510,000","2,096,000","586,000"
2014-03-19 00:00:00,0050,0,"-576,000","1,787,000","1,211,000"
2014-03-20 00:00:00,0050,0,"-2,965,000","-3,870,000","-6,835,000"
2014-03-21 00:00:00,0050,0,"-1,648,000","-681,000","-2,329,000"
2014-03-24 00:00:00,0050,0,"1,173,000","-2,661,000","-1,488,000"
2014-03-25 00:00:00,0050,0,"-86,000","170,000","84,000"
2014-03-26 00:00:00,0050,0,"2,255,000","4,206,000","6,461,000"
2014-03-27 00:00:00,0050,0,"1,987,000","7,292,000","9,279,000"
2014-03-28 00:00:00,0050,0,"2,239,000","14,706,000","16,945,000"
2014-03-31 00:00:00,0050,0,"2,588,000","11,286,000","13,874,000"
2014-04-01 00:00:00,0050,0,"8,094,000","14,038,000","22,132,000"
2014-04-02 00:00:00,0050,0,"-1,601,000","11,636,000","10,035,000"
2014-04-03 00:00:00,0050,0,"826,000","6,737,000","7,563,000"
2014-04-07 00:00:00,0050,0,"-1,601,000","5,789,000","4,188,000"
2014-04-08 00:00:00,0050,0,"-1,682,000","10,423,000","8,741,000"
2014-04-09 00:00:00,0050,0,"-1,085,000","4,970,000","3,885,000"
2014-04-10 00:00:00,0050,0,"-2,257,000","10,326,000","8,069,000"
2014-04-11 00:00:00,0050,0,"-1,638,000","11,806,000","10,168,000"
2014-04-14 00:00:00,0050,0,"2,222,000","8,830,000","11,052,000"
2014-04-15 00:00:00,0050,0,"4,624,000","8,180,000","12,804,000"
2014-04-16 00:00:00,0050,0,"2,184,000","1,173,000","3,357,000"
2014-04-17 00:00:00,0050,0,"1,451,000","474,000","1,925,000"
2014-04-18 00:00:00,0050,0,"2,991,000","1,242,000","4,233,000"
2014-04-21 00:00:00,0050,0,"1,451,000","1,126,000","2,577,000"
2014-04-22 00:00:00,0050,0,"2,579,000","4,312,000","6,891,000"
2014-04-23 00:00:00,0050,0,"659,000","965,000","1,624,000"
2014-04-24 00:00:00,0050,0,"1,018,000","2,148,000","3,166,000"
2014-04-25 00:00:00,0050,0,"3,703,000","-3,400,000","303,000"
2014-04-28 00:00:00,0050,0,"412,000","487,000","899,000"
2014-04-29 00:00:00,0050,0,"831,000","-115,000","716,000"
2014-04-30 00:00:00,0050,0,"-135,000","388,000","253,000"
2014-05-02 00:00:00,0050,0,"1,205,000","1,832,000","3,037,000"
2014-05-05 00:00:00,0050,0,"2,368,000","-2,863,000","-495,000"
2014-05-06 00:00:00,0050,0,"-950,000","2,765,000","1,815,000"
2014-05-07 00:00:00,0050,0,"11,000","1,479,000","1,490,000"
2014-05-08 00:00:00,0050,0,"1,816,000","505,000","2,321,000"
2014-05-09 00:00:00,0050,0,"1,270,000","114,000","1,384,000"
2014-05-12 00:00:00,0050,0,"1,901,000","-309,000","1,592,000"
2014-05-13 00:00:00,0050,0,"2,463,000","1,221,000","3,684,000"
2014-05-14 00:00:00,0050,0,"5,098,000","4,524,000","9,622,000"
2014-05-15 00:00:00,0050,0,"2,534,000","4,186,000","6,720,000"
2014-05-16 00:00:00,0050,0,"1,600,000","2,214,000","3,814,000"
2014-05-19 00:00:00,0050,0,"698,000","3,522,000","4,220,000"
2014-05-20 00:00:00,0050,0,"2,196,000","5,696,000","7,892,000"
2014-05-21 00:00:00,0050,0,"346,000","3,700,000","4,046,000"
2014-05-22 00:00:00,0050,0,"2,717,000","9,029,000","11,746,000"
2014-05-23 00:00:00,0050,0,"6,373,000","5,254,000","11,627,000"
2014-05-26 00:00:00,0050,0,"2,730,000","1,455,000","4,185,000"
2014-05-27 00:00:00,0050,0,"616,000","5,880,000","6,496,000"
2014-05-28 00:00:00,0050,0,"-807,000","6,070,000","5,263,000"
2014-05-29 00:00:00,0050,0,"-408,000","5,301,000","4,893,000"
2014-05-30 00:00:00,0050,0,"1,160,000","2,277,000","3,437,000"
2014-06-03 00:00:00,0050,0,"1,356,000","-88,000","1,268,000"
2014-06-04 00:00:00,0050,0,"80,000","956,000","1,036,000"
2014-06-05 00:00:00,0050,0,"887,000","63,000","950,000"
2014-06-06 00:00:00,0050,0,"562,000","113,990","675,990"
2014-06-09 00:00:00,0050,0,"-1,962,000","2,698,000","736,000"
2014-06-10 00:00:00,0050,0,"-2,000","1,609,000","1,607,000"
2014-06-11 00:00:00,0050,0,"2,538,000","1,400,000","3,938,000"
2014-06-12 00:00:00,0050,0,"2,354,000","219,000","2,573,000"
2014-06-13 00:00:00,0050,0,"828,000","675,156","1,503,156"
2014-06-16 00:00:00,0050,0,"-486,000","1,374,000","888,000"
2014-06-17 00:00:00,0050,0,"1,379,000","1,708,000","3,087,000"
2014-06-18 00:00:00,0050,0,"1,858,000","2,049,000","3,907,000"
2014-06-19 00:00:00,0050,0,"-2,404,000","5,699,000","3,295,000"
2014-06-20 00:00:00,0050,0,"688,000","-52,900","635,100"
2014-06-23 00:00:00,0050,0,"2,144,000","-190,000","1,954,000"
2014-06-24 00:00:00,0050,0,"2,904,000","1,961,000","4,865,000"
2014-06-25 00:00:00,0050,0,"-1,156,000","3,623,000","2,467,000"
2014-06-26 00:00:00,0050,0,"3,377,000","1,562,000","4,939,000"
2014-06-27 00:00:00,0050,0,"1,508,000","921,000","2,429,000"
2014-06-30 00:00:00,0050,0,"1,776,000","2,694,000","4,470,000"
2014-07-01 00:00:00,0050,0,"4,304,000","1,043,000","5,347,000"
2014-07-02 00:00:00,0050,0,"1,433,000","206,000","1,639,000"
2014-07-03 00:00:00,0050,0,"-1,022,000","2,988,000","1,966,000"
2014-07-04 00:00:00,0050,0,"-3,835,000","3,815,000","-20,000"
2014-07-07 00:00:00,0050,0,"2,952,000","-4,000","2,948,000"
2014-07-08 00:00:00,0050,0,"2,659,000","858,000","3,517,000"
2014-07-09 00:00:00,0050,0,"1,111,000","563,000","1,674,000"
2014-07-10 00:00:00,0050,0,"3,654,000","-561,000","3,093,000"
2014-07-11 00:00:00,0050,0,"3,463,000","-1,362,000","2,101,000"
2014-07-14 00:00:00,0050,0,"185,000","100,145","285,145"
2014-07-15 00:00:00,0050,0,"224,000","117,000","341,000"
2014-07-16 00:00:00,0050,0,"438,000","-585,000","-147,000"
2014-07-17 00:00:00,0050,0,"-2,203,000","-30,000","-2,233,000"
2014-07-18 00:00:00,0050,"70,000","-1,165,000","1,732,000","637,000"
2014-07-21 00:00:00,0050,0,"-38,000","-897,000","-935,000"
2014-07-22 00:00:00,0050,"50,000","-772,000","1,443,000","721,000"
2014-07-24 00:00:00,0050,"412,000","-1,333,000","814,000","-107,000"
2014-07-25 00:00:00,0050,0,"-1,471,000","-823,000","-2,294,000"
2014-07-28 00:00:00,0050,0,"905,000","-1,285,000","-380,000"
2014-07-29 00:00:00,0050,0,"257,000","-1,518,000","-1,261,000"
2014-07-30 00:00:00,0050,"80,000","713,000","-376,000","417,000"
2014-07-31 00:00:00,0050,0,"-3,074,000","-3,085,000","-6,159,000"
2014-08-01 00:00:00,0050,0,"1,393,000","-6,288,000","-4,895,000"
2014-08-04 00:00:00,0050,0,"439,000","-951,000","-512,000"
2014-08-05 00:00:00,0050,0,"-4,956,000","-6,913,000","-11,869,000"
2014-08-06 00:00:00,0050,0,"41,000","96,000","137,000"
2014-08-07 00:00:00,0050,"32,000","-3,474,000","-338,000","-3,780,000"
2014-08-08 00:00:00,0050,"30,000","-2,368,000","-3,857,000","-6,195,000"
2014-08-11 00:00:00,0050,"960,000","1,524,000","-545,000","1,939,000"
2014-08-12 00:00:00,0050,"100,000","-157,000","-199,000","-256,000"
2014-08-13 00:00:00,0050,0,"1,761,000","84,150","1,845,150"
2014-08-14 00:00:00,0050,0,"-564,000","1,741,000","1,177,000"
